año,salario semanal
2004.0,0.0
2004.0,0.0
2004.0,12000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,15000.0
2004.0,15000.0
2004.0,0.0
2004.0,4500.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,36000.0
2004.0,0.0
2004.0,12000.0
2004.0,4800.0
2004.0,4800.0
2004.0,6000.0
2004.0,0.0
2004.0,0.0
2004.0,9000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,4500.0
2004.0,0.0
2004.0,27000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,12060.0
2004.0,0.0
2004.0,9000.0
2004.0,0.0
2004.0,0.0
2004.0,3000.0
2004.0,0.0
2004.0,12000.0
2004.0,6000.0
2004.0,4500.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,24000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,9000.0
2004.0,30000.0
2004.0,27060.0
2004.0,0.0
2004.0,30000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,12000.0
2004.0,12600.0
2004.0,4500.0
2004.0,4500.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,23100.0
2004.0,0.0
2004.0,6000.0
2004.0,0.0
2004.0,600.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,15000.0
2004.0,18000.0
2004.0,0.0
2004.0,0.0
2004.0,60000.0
2004.0,0.0
2004.0,3900.0
2004.0,60000.0
2004.0,60000.0
2004.0,0.0
2004.0,0.0
2004.0,30000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,4500.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,4500.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,12000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,2700.0
2004.0,0.0
2004.0,30000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,39000.0
2004.0,0.0
2004.0,32400.0
2004.0,0.0
2004.0,3420.0
2004.0,36000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,4500.0
2004.0,4500.0
2004.0,0.0
2004.0,0.0
2004.0,9000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,4500.0
2004.0,12000.0
2004.0,0.0
2004.0,0.0
2004.0,13560.0
2004.0,0.0
2004.0,12060.0
2004.0,0.0
2004.0,0.0
2004.0,75000.0
2004.0,45000.0
2004.0,60000.0
2004.0,0.0
2004.0,0.0
2004.0,4500.0
2004.0,4500.0
2004.0,36000.0
2004.0,6000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,7500.0
2004.0,8400.0
2004.0,0.0
2004.0,18000.0
2004.0,0.0
2004.0,0.0
2004.0,9000.0
2004.0,18000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,15000.0
2004.0,0.0
2004.0,0.0
2004.0,21000.0
2004.0,4500.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,45000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,45000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,4500.0
2004.0,3600.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,1800.0
2004.0,1800.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,13500.0
2004.0,0.0
2004.0,6000.0
2004.0,24000.0
2004.0,0.0
2004.0,43500.0
2004.0,18000.0
2004.0,24000.0
2004.0,15000.0
2004.0,0.0
2004.0,21660.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,9000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,9000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,14400.0
2004.0,12000.0
2004.0,15060.0
2004.0,24000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,8400.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,60000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,3000.0
2004.0,4500.0
2004.0,0.0
2004.0,0.0
2004.0,30000.0
2004.0,0.0
2004.0,18000.0
2004.0,0.0
2004.0,12000.0
2004.0,0.0
2004.0,600.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,4560.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,9000.0
2004.0,4500.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,15000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,22500.0
2004.0,21060.0
2004.0,0.0
2004.0,0.0
2004.0,21000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,12000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,15000.0
2004.0,0.0
2004.0,0.0
2004.0,27000.0
2004.0,18000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,24000.0
2004.0,21000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,36000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,30000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,6000.0
2004.0,0.0
2004.0,0.0
2004.0,30000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,30000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,3000.0
2004.0,0.0
2004.0,7500.0
2004.0,0.0
2004.0,0.0
2004.0,18000.0
2004.0,0.0
2004.0,9000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,16800.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,36000.0
2004.0,1800.0
2004.0,4500.0
2004.0,9000.0
2004.0,0.0
2004.0,0.0
2004.0,75000.0
2004.0,30000.0
2004.0,4500.0
2004.0,11400.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,21000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,7500.0
2004.0,39000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,6000.0
2004.0,4500.0
2004.0,0.0
2004.0,0.0
2004.0,27000.0
2004.0,16500.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,18000.0
2004.0,12000.0
2004.0,0.0
2004.0,0.0
2004.0,3600.0
2004.0,3000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,18000.0
2004.0,22500.0
2004.0,22500.0
2004.0,0.0
2004.0,0.0
2004.0,4500.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,10500.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,21600.0
2004.0,0.0
2004.0,0.0
2004.0,37500.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,13500.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,15000.0
2004.0,0.0
2004.0,0.0
2004.0,30000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,12000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,16800.0
2004.0,0.0
2004.0,0.0
2004.0,36000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,30000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,18000.0
2004.0,0.0
2004.0,21000.0
2004.0,7500.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,24000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,22770.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,90000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,18000.0
2004.0,0.0
2004.0,66000.0
2004.0,9000.0
2004.0,10800.0
2004.0,4500.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,4500.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,56100.0
2004.0,0.0
2004.0,0.0
2004.0,30000.0
2004.0,3000.0
2004.0,0.0
2004.0,4500.0
2004.0,0.0
2004.0,24000.0
2004.0,36000.0
2004.0,0.0
2004.0,0.0
2004.0,12000.0
2004.0,12000.0
2004.0,0.0
2004.0,12000.0
2004.0,0.0
2004.0,16500.0
2004.0,16500.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,7200.0
2004.0,3000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,9000.0
2004.0,0.0
2004.0,13500.0
2004.0,0.0
2004.0,0.0
2004.0,27000.0
2004.0,19500.0
2004.0,0.0
2004.0,18000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,18000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,12000.0
2004.0,6000.0
2004.0,0.0
2004.0,3000.0
2004.0,0.0
2004.0,9000.0
2004.0,0.0
2004.0,4500.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,6000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,15000.0
2004.0,0.0
2004.0,0.0
2004.0,6000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,28800.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,18000.0
2004.0,6000.0
2004.0,12000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,12000.0
2004.0,12000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,7800.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,75000.0
2004.0,4500.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,4500.0
2004.0,36000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,36000.0
2004.0,24000.0
2004.0,0.0
2004.0,0.0
2004.0,48000.0
2004.0,24000.0
2004.0,0.0
2004.0,3000.0
2004.0,0.0
2004.0,0.0
2004.0,18000.0
2004.0,0.0
2004.0,22500.0
2004.0,0.0
2004.0,21000.0
2004.0,0.0
2004.0,25500.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,7500.0
2004.0,0.0
2004.0,30000.0
2004.0,31500.0
2004.0,4800.0
2004.0,18000.0
2004.0,0.0
2004.0,18000.0
2004.0,0.0
2004.0,9000.0
2004.0,0.0
2004.0,45000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,39000.0
2004.0,18000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,3600.0
2004.0,9000.0
2004.0,36000.0
2004.0,35400.0
2004.0,27300.0
2004.0,30000.0
2004.0,4500.0
2004.0,21000.0
2004.0,0.0
2004.0,12000.0
2004.0,0.0
2004.0,0.0
2004.0,15000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,18000.0
2004.0,0.0
2004.0,12000.0
2004.0,31500.0
2004.0,20400.0
2004.0,0.0
2004.0,9000.0
2004.0,9000.0
2004.0,45000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,4500.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,9000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,42000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,18000.0
2004.0,12000.0
2004.0,15000.0
2004.0,0.0
2004.0,0.0
2004.0,21000.0
2004.0,12000.0
2004.0,45000.0
2004.0,18000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,21000.0
2004.0,0.0
2004.0,12000.0
2004.0,12000.0
2004.0,0.0
2004.0,0.0
2004.0,9000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,21000.0
2004.0,0.0
2004.0,24000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,21000.0
2004.0,15000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,6000.0
2004.0,27060.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,2400.0
2004.0,0.0
2004.0,0.0
2004.0,21000.0
2004.0,13500.0
2004.0,18000.0
2004.0,0.0
2004.0,0.0
2004.0,14400.0
2004.0,4500.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,1500.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,19500.0
2004.0,0.0
2004.0,0.0
2004.0,3600.0
2004.0,0.0
2004.0,0.0
2004.0,30000.0
2004.0,0.0
2004.0,19500.0
2004.0,0.0
2004.0,6000.0
2004.0,7500.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,12000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,14400.0
2004.0,23400.0
2004.0,7200.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,7500.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,4500.0
2004.0,0.0
2004.0,0.0
2004.0,4500.0
2004.0,23100.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,36000.0
2004.0,15000.0
2004.0,0.0
2004.0,0.0
2004.0,7500.0
2004.0,12000.0
2004.0,18000.0
2004.0,4560.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,12000.0
2004.0,18000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,7500.0
2004.0,6660.0
2004.0,45000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,6000.0
2004.0,12000.0
2004.0,0.0
2004.0,0.0
2004.0,1800.0
2004.0,0.0
2004.0,7500.0
2004.0,0.0
2004.0,27000.0
2004.0,0.0
2004.0,5400.0
2004.0,0.0
2004.0,0.0
2004.0,6000.0
2004.0,0.0
2004.0,0.0
2004.0,39060.0
2004.0,0.0
2004.0,0.0
2004.0,18000.0
2004.0,0.0
2004.0,12900.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,4500.0
2004.0,0.0
2004.0,0.0
2004.0,42000.0
2004.0,12000.0
2004.0,10800.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,7500.0
2004.0,0.0
2004.0,3000.0
2004.0,0.0
2004.0,2400.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,49800.0
2004.0,22500.0
2004.0,21900.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,9000.0
2004.0,18000.0
2004.0,0.0
2004.0,0.0
2004.0,24000.0
2004.0,0.0
2004.0,21000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,15000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,3600.0
2004.0,0.0
2004.0,3000.0
2004.0,0.0
2004.0,0.0
2004.0,6000.0
2004.0,4500.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,12600.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,40500.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,1500.0
2004.0,0.0
2004.0,6060.0
2004.0,0.0
2004.0,18000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,21000.0
2004.0,15000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,4800.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,22950.0
2004.0,31350.0
2004.0,18000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,6060.0
2004.0,28200.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,21000.0
2004.0,24000.0
2004.0,0.0
2004.0,0.0
2004.0,16500.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,7500.0
2004.0,0.0
2004.0,0.0
2004.0,4500.0
2004.0,0.0
2004.0,6000.0
2004.0,9000.0
2004.0,33000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,15000.0
2004.0,0.0
2004.0,0.0
2004.0,25500.0
2004.0,0.0
2004.0,24000.0
2004.0,4800.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,4500.0
2004.0,15000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,16860.0
2004.0,0.0
2004.0,11100.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,18000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,21600.0
2004.0,19200.0
2004.0,0.0
2004.0,0.0
2004.0,9000.0
2004.0,0.0
2004.0,19500.0
2004.0,4500.0
2004.0,7200.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,9000.0
2004.0,7500.0
2004.0,12000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,45000.0
2004.0,0.0
2004.0,78000.0
2004.0,6000.0
2004.0,0.0
2004.0,0.0
2004.0,6000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,12000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,33000.0
2004.0,15000.0
2004.0,0.0
2004.0,21000.0
2004.0,14400.0
2004.0,3300.0
2004.0,3900.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,18000.0
2004.0,0.0
2004.0,0.0
2004.0,18000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,13560.0
2004.0,0.0
2004.0,0.0
2004.0,12000.0
2004.0,0.0
2004.0,0.0
2004.0,30000.0
2004.0,0.0
2004.0,0.0
2004.0,45000.0
2004.0,900.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,4560.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,21000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,9000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,9000.0
2004.0,0.0
2004.0,28500.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,14400.0
2004.0,4500.0
2004.0,6000.0
2004.0,0.0
2004.0,0.0
2004.0,28500.0
2004.0,12000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,39000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,15000.0
2004.0,4500.0
2004.0,0.0
2004.0,0.0
2004.0,18000.0
2004.0,0.0
2004.0,0.0
2004.0,24000.0
2004.0,9000.0
2004.0,18000.0
2004.0,0.0
2004.0,0.0
2004.0,13800.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,3600.0
2004.0,21600.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,61500.0
2004.0,0.0
2004.0,18000.0
2004.0,3000.0
2004.0,12000.0
2004.0,1500.0
2004.0,0.0
2004.0,13500.0
2004.0,0.0
2004.0,60000.0
2004.0,0.0
2004.0,4500.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,18000.0
2004.0,15000.0
2004.0,0.0
2004.0,3000.0
2004.0,13500.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,90000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,24000.0
2004.0,0.0
2004.0,1500.0
2004.0,4500.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,15000.0
2004.0,60060.0
2004.0,30000.0
2004.0,0.0
2004.0,24000.0
2004.0,18000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,13800.0
2004.0,1500.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,15000.0
2004.0,0.0
2004.0,3060.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,15000.0
2004.0,30000.0
2004.0,25500.0
2004.0,27000.0
2004.0,0.0
2004.0,0.0
2004.0,6000.0
2004.0,6000.0
2004.0,0.0
2004.0,78000.0
2004.0,9000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,21600.0
2004.0,18000.0
2004.0,0.0
2004.0,4500.0
2004.0,4500.0
2004.0,0.0
2004.0,0.0
2004.0,18060.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,2400.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,14400.0
2004.0,6000.0
2004.0,4800.0
2004.0,1200.0
2004.0,0.0
2004.0,4500.0
2004.0,0.0
2004.0,0.0
2004.0,9000.0
2004.0,0.0
2004.0,0.0
2004.0,12000.0
2004.0,0.0
2004.0,1500.0
2004.0,1200.0
2004.0,0.0
2004.0,18000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,6000.0
2004.0,4800.0
2004.0,0.0
2004.0,30060.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,18000.0
2004.0,4500.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,7500.0
2004.0,13500.0
2004.0,0.0
2004.0,0.0
2004.0,47700.0
2004.0,0.0
2004.0,0.0
2004.0,4500.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,15000.0
2004.0,0.0
2004.0,0.0
2004.0,36000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,24000.0
2004.0,0.0
2004.0,0.0
2004.0,9060.0
2004.0,0.0
2004.0,9060.0
2004.0,9060.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,21000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,4500.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,40500.0
2004.0,18000.0
2004.0,20400.0
2004.0,0.0
2004.0,18000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,4500.0
2004.0,0.0
2004.0,0.0
2004.0,124500.0
2004.0,23970.0
2004.0,29850.0
2004.0,66000.0
2004.0,30000.0
2004.0,2760.0
2004.0,0.0
2004.0,30000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,5400.0
2004.0,9000.0
2004.0,18000.0
2004.0,0.0
2004.0,0.0
2004.0,12000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,46500.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,18000.0
2004.0,82500.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,30000.0
2004.0,30000.0
2004.0,0.0
2004.0,0.0
2004.0,12000.0
2004.0,4500.0
2004.0,0.0
2004.0,0.0
2004.0,9000.0
2004.0,22500.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,21000.0
2004.0,21000.0
2004.0,24000.0
2004.0,0.0
2004.0,12000.0
2004.0,4500.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,18000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,3000.0
2004.0,18000.0
2004.0,0.0
2004.0,0.0
2004.0,24000.0
2004.0,23100.0
2004.0,0.0
2004.0,19500.0
2004.0,0.0
2004.0,0.0
2004.0,18420.0
2004.0,7500.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,12000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,8400.0
2004.0,19500.0
2004.0,0.0
2004.0,36000.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,0.0
2004.0,40500.0
2004.0,3000.0
2004.0,0.0
2004.0,39000.0
2004.0,21900.0
2004.0,0.0
